gbif_key,fieldguide_id,cover_image_url,antenna_id,inat_id,category_map_index,common_name_en,Unnamed: 8,training_images_count,example_occurrence_image_url,speciesKey,gbif_name,genus,family
1752034,,,,,50,,,51,https://inaturalist-open-data.s3.amazonaws.com/photos/240222857/original.jpeg,1752034,Perola repetita,Perola,Limacodidae
1752109,,,,,51,,,263,https://inaturalist-open-data.s3.amazonaws.com/photos/98328630/original.jpg,1752109,Phobetron hipparchia,Phobetron,Limacodidae
1752464,,,,,52,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/253982185/original.jpg,1752464,Venadicodia denderia,Venadicodia,Limacodidae
1752742,,,,,53,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/178153031/original.jpeg,1752742,Tanadema neutra,Tanadema,Limacodidae
1752775,,,,,54,,,130,https://inaturalist-open-data.s3.amazonaws.com/photos/181192343/original.jpeg,1752775,Miresa clarissa,Miresa,Limacodidae
1752778,,,,,55,,,34,https://inaturalist-open-data.s3.amazonaws.com/photos/143830208/original.jpg,1752778,Miresa argentea,Miresa,Limacodidae
1752825,,,,,56,,,523,https://inaturalist-open-data.s3.amazonaws.com/photos/41317607/original.jpg,1752825,Prolimacodes badia,Prolimacodes,Limacodidae
1752827,,,,,57,,,27,https://inaturalist-open-data.s3.amazonaws.com/photos/226980782/original.jpg,1752827,Prolimacodes triangulifera,Prolimacodes,Limacodidae
1752892,,,,,58,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/288074299/original.jpeg,1752892,Isochaetes rufescens,Isochaetes,Limacodidae
1753035,,,,,59,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/217832526/original.jpeg,1753035,Epiperola vafera,Epiperola,Limacodidae
1753043,,,,,60,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/119807166/original.jpeg,1753043,Epiperola peluda,Epiperola,Limacodidae
1753046,,,,,61,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/280238584/original.jpeg,1753046,Epiperola vaferella,Epiperola,Limacodidae
1753049,,,,,62,,,37,https://inaturalist-open-data.s3.amazonaws.com/photos/97364698/original.jpeg,1753049,Epiperola grandiosa,Epiperola,Limacodidae
1753050,,,,,63,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/186731312/original.jpg,1753050,Epiperola monochroma,Epiperola,Limacodidae
1753538,,,,,64,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/261371186/original.jpg,1753538,Vipsania melanois,Vipsania,Limacodidae
1753544,,,,,65,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/143911158/original.jpg,1753544,Vipsania rosabella,Vipsania,Limacodidae
1753603,,,,,66,,,38,https://inaturalist-open-data.s3.amazonaws.com/photos/240222451/original.jpeg,1753603,Semyra bella,Semyra,Limacodidae
1753604,,,,,67,,,36,https://inaturalist-open-data.s3.amazonaws.com/photos/65614395/original.jpeg,1753604,Semyra coarctata,Semyra,Limacodidae
1753612,,,,,68,,,26,https://inaturalist-open-data.s3.amazonaws.com/photos/253102694/original.jpg,1753612,Semyra irena,Semyra,Limacodidae
1753661,,,,,69,,,39,https://inaturalist-open-data.s3.amazonaws.com/photos/132201053/original.jpg,1753661,Natada lucens,Natada,Limacodidae
1753674,,,,,70,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/240223163/original.jpg,1753674,Natada daona,Natada,Limacodidae
1753688,,,,,71,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/314427819/original.jpeg,1753688,Natada incandescens,Natada,Limacodidae
1753697,,,,,72,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/171821649/original.jpeg,1753697,Natada nindla,Natada,Limacodidae
1753707,,,,,73,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/25869527/original.jpg,1753707,Natada caria,Natada,Limacodidae
1753712,,,,,74,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/119827410/original.jpeg,1753712,Natada michorta,Natada,Limacodidae
1753817,,,,,75,,,21,https://inaturalist-open-data.s3.amazonaws.com/photos/257370754/original.jpeg,1753817,Euphobetron moorei,Euphobetron,Limacodidae
1753818,,,,,76,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/297261636/original.jpeg,1753818,Euphobetron cupreitincta,Euphobetron,Limacodidae
1753824,,,,,77,,,24,https://inaturalist-open-data.s3.amazonaws.com/photos/9358433/original.jpeg,1753824,Euphobetron cypris,Euphobetron,Limacodidae
1753871,,,,,78,,,60,https://inaturalist-open-data.s3.amazonaws.com/photos/12276043/original.jpg,1753871,Sibine nesea,Sibine,Limacodidae
1758269,,,,,79,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/120039734/original.jpeg,1758269,Paracraga argentea,Paracraga,Dalceridae
1758336,,,,,80,,,50,https://inaturalist-open-data.s3.amazonaws.com/photos/383805685/original.jpeg,1758336,Acraga coa,Acraga,Dalceridae
1759866,,,,,81,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/82224566/original.jpeg,1759866,Dolichosomastis leucogrammica,Dolichosomastis,Erebidae
1759875,,,,,82,,,31,https://inaturalist-open-data.s3.amazonaws.com/photos/251546419/original.jpg,1759875,Drepanoperas falcigera,Drepanoperas,Erebidae
1760213,,,,,83,,,4,http://www.boldsystems.org/pics/BLPAA/19-SRNP-104760-DHJ713919+1683647148.JPG,1760213,Micromonodes semiluna,Micromonodes,Noctuidae
1760288,,,,,84,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/81303837/original.jpeg,1760288,Cropia hadenoides,Cropia,Noctuidae
1760293,,,,,85,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/30681136/original.jpeg,1760293,Cropia isidora,Cropia,Noctuidae
1760308,,,,,86,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/168230182/original.jpg,1760308,Cropia phila,Cropia,Noctuidae
1760309,,,,,87,,,29,http://www.boldsystems.org/pics/BLPAA/19-SRNP-101713-DHJ710872+1683644022.JPG,1760309,Cropia connecta,Cropia,Noctuidae
1760317,,,,,88,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/172941902/original.jpeg,1760317,Cropia cedica,Cropia,Noctuidae
1760373,,,,,89,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/89843709/original.jpg,1760373,Habershonia areos,Habershonia,Erebidae
1761138,,,,,90,,,28,https://inaturalist-open-data.s3.amazonaws.com/photos/225948391/original.jpeg,1761138,Gerra aelia,Gerra,Noctuidae
1761143,,,,,91,,,90,https://inaturalist-open-data.s3.amazonaws.com/photos/24572887/original.jpg,1761143,Gerra sevorsa,Gerra,Noctuidae
1761204,,,,,92,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/183972120/original.jpeg,1761204,Eugoniella sapota,Eugoniella,Erebidae
1761206,,,,,93,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/231850368/original.jpeg,1761206,Fracara viridata,Fracara,Noctuidae
1761271,,,,,94,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/343077242/original.jpeg,1761271,Rejectaria lysandria,Rejectaria,Erebidae
1761280,,,,,95,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/322782520/original.jpeg,1761280,Rejectaria pharusalis,Rejectaria,Erebidae
1761286,,,,,96,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/387669661/original.jpeg,1761286,Rejectaria lineata,Rejectaria,Erebidae
1761290,,,,,97,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/248690581/original.jpeg,1761290,Rejectaria aratus,Rejectaria,Erebidae
1761293,,,,,98,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/7584286/original.jpg,1761293,Rejectaria cocytalis,Rejectaria,Erebidae
1761301,,,,,99,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/387658735/original.jpeg,1761301,Rejectaria amicalis,Rejectaria,Erebidae
1761305,,,,,100,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/25042781/original.jpeg,1761305,Rejectaria niciasalis,Rejectaria,Erebidae
1761624,,,,,101,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/86185182/original.jpg,1761624,Athyrma tuberosa,Athyrma,Erebidae
1761679,,,,,102,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/359420009/original.jpeg,1761679,Euclystis sublignaris,Euclystis,Erebidae
1761694,,,,,103,,,37,https://inaturalist-open-data.s3.amazonaws.com/photos/220915127/original.jpeg,1761694,Euclystis guerini,Euclystis,Erebidae
1761808,,,,,104,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/333383762/original.jpg,1761808,Dyops cuprescens,Dyops,Erebidae
1761813,,,,,105,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/310552029/original.jpeg,1761813,Dyops chromatophila,Dyops,Erebidae
1761839,,,,,106,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/238224912/original.jpg,1761839,Lascoria nivea,Lascoria,Erebidae
1761842,,,,,107,,,5,https://api.idigbio.org/v2/media/70e57832a835e2085ae293eeec510e2a,1761842,Lascoria aon,Lascoria,Erebidae
1761846,,,,,108,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/201457421/original.jpeg,1761846,Lascoria leucorhabdota,Lascoria,Erebidae
1761853,,,,,109,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/245514592/original.jpeg,1761853,Lascoria laurentia,Lascoria,Erebidae
1761891,,,,,110,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/55437414/original.jpeg,1761891,Anicla ignicans,Anicla,Noctuidae
1761892,,,,,111,,,675,https://inaturalist-open-data.s3.amazonaws.com/photos/237647164/original.jpeg,1761892,Anicla infecta,Anicla,Noctuidae
1762102,,,,,112,,,32,https://inaturalist-open-data.s3.amazonaws.com/photos/400126543/original.jpeg,1762102,Epithisanotia sanctijohannis,Epithisanotia,Noctuidae
1762139,,,,,113,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/111787160/original.jpeg,1762139,Erocha leucotelus,Erocha,Noctuidae
1762662,,,,,114,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/46529607/original.jpeg,1762662,Tiracola grandirena,Tiracola,Noctuidae
1763152,,,,,115,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/249184699/original.jpg,1763152,Eulepidotis vincentiata,Eulepidotis,Erebidae
1763156,,,,,116,,,52,https://inaturalist-open-data.s3.amazonaws.com/photos/12456606/original.jpg,1763156,Eulepidotis hermura,Eulepidotis,Erebidae
1763163,,,,,117,,,66,https://inaturalist-open-data.s3.amazonaws.com/photos/400474173/original.jpeg,1763163,Eulepidotis juncida,Eulepidotis,Erebidae
1763164,,,,,118,,,33,https://inaturalist-open-data.s3.amazonaws.com/photos/245459249/original.jpeg,1763164,Eulepidotis addens,Eulepidotis,Erebidae
1763167,,,,,119,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/29785897/original.jpg,1763167,Eulepidotis electa,Eulepidotis,Erebidae
1763169,,,,,120,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/44865465/original.jpeg,1763169,Eulepidotis persimilis,Eulepidotis,Erebidae
1763175,,,,,121,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/302419404/original.jpeg,1763175,Eulepidotis superior,Eulepidotis,Erebidae
1763178,,,,,122,,,21,https://inaturalist-open-data.s3.amazonaws.com/photos/272280377/original.jpeg,1763178,Eulepidotis dominicata,Eulepidotis,Erebidae
1763184,,,,,123,,,122,https://inaturalist-open-data.s3.amazonaws.com/photos/245681556/original.jpg,1763184,Eulepidotis julianata,Eulepidotis,Erebidae
1763187,,,,,124,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/200133402/original.jpeg,1763187,Eulepidotis ezra,Eulepidotis,Erebidae
1763188,,,,,125,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/245343174/original.jpeg,1763188,Eulepidotis argyritis,Eulepidotis,Erebidae
1763197,,,,,126,,,11,http://www.boldsystems.org/pics/MHAUB/88-srnp-19253-dhj315659+1140457950.jpg,1763197,Eulepidotis santosina,Eulepidotis,Erebidae
1763199,,,,,127,,,174,https://inaturalist-open-data.s3.amazonaws.com/photos/143874799/original.jpeg,1763199,Eulepidotis rectimargo,Eulepidotis,Erebidae
1763221,,,,,128,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/265977498/original.jpg,1763221,Eulepidotis nicaea,Eulepidotis,Erebidae
1763223,,,,,129,,,51,https://scan-bugs.org:443/imglib/scan/MISSA_MEM/MEM375/MEM375967_Eulepidotis_testacei_1553283130_lg.jpg,1763223,Eulepidotis testaceiceps,Eulepidotis,Erebidae
1763224,,,,,130,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/328932125/original.jpg,1763224,Eulepidotis alabastraria,Eulepidotis,Erebidae
1763234,,,,,131,,,32,https://inaturalist-open-data.s3.amazonaws.com/photos/7645790/original.jpg,1763234,Eulepidotis inclyta,Eulepidotis,Erebidae
1763244,,,,,132,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/363243040/original.jpg,1763244,Eulepidotis geminata,Eulepidotis,Erebidae
1763249,,,,,133,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/349232251/original.jpeg,1763249,Eulepidotis mabis,Eulepidotis,Erebidae
1763255,,,,,134,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/77184063/original.jpeg,1763255,Eulepidotis micca,Eulepidotis,Erebidae
1763256,,,,,135,,,59,https://inaturalist-open-data.s3.amazonaws.com/photos/211032860/original.jpeg,1763256,Eulepidotis viridissima,Eulepidotis,Erebidae
1763258,,,,,136,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/51949607/original.jpeg,1763258,Eulepidotis junetta,Eulepidotis,Erebidae
1763260,,,,,137,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/246174396/original.jpeg,1763260,Eulepidotis affinis,Eulepidotis,Erebidae
1763642,,,,,138,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/250962545/original.jpg,1763642,Arsaciodes rufa,Arsaciodes,Erebidae
1764142,,,,,139,,,50,https://inaturalist-open-data.s3.amazonaws.com/photos/174189598/original.jpeg,1764142,Bryolymnia bicon,Bryolymnia,Noctuidae
1764145,,,,,140,,,33,https://inaturalist-open-data.s3.amazonaws.com/photos/248019659/original.jpeg,1764145,Bryolymnia marginata,Bryolymnia,Noctuidae
1764146,,,,,141,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/56032787/original.jpeg,1764146,Bryolymnia poasia,Bryolymnia,Noctuidae
1764152,,,,,142,,,15,http://www.boldsystems.org/pics/BLPDF/18-SRNP-106732-DHJ707819+1683302944.JPG,1764152,Bryolymnia roma,Bryolymnia,Noctuidae
1764686,,,,,143,,,176,http://www.boldsystems.org/pics/BLPAA/17-SRNP-100819-DHJ693798+1528305778.JPG,1764686,Micrathetis dasarada,Micrathetis,Noctuidae
1764687,,,,,144,,,101,http://www.boldsystems.org/pics/BLPED/11-SRNP-105394-DHJ666064+1331927514.JPG,1764687,Micrathetis tecnion,Micrathetis,Noctuidae
1765113,,,,,145,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/123669768/original.jpg,1765113,Dyomyx cimolia,Dyomyx,Erebidae
1765131,,,,,146,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/280498270/original.jpeg,1765131,Dyomyx inferior,Dyomyx,Erebidae
1765147,,,,,147,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/286064867/original.jpeg,1765147,Chamyna lamponia,Chamyna,Erebidae
1765151,,,,,148,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/2987366/original.jpg,1765151,Chamyna modesta,Chamyna,Erebidae
1765155,,,,,149,,,30,https://inaturalist-open-data.s3.amazonaws.com/photos/80863590/original.jpeg,1765155,Oxythres splendens,Oxythres,Noctuidae
1765453,,,,,150,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/284321700/original.jpg,1765453,Heterochroma amphion,Heterochroma,Noctuidae
1765454,,,,,151,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/65718685/original.jpeg,1765454,Heterochroma beryllus,Heterochroma,Noctuidae
1765463,,,,,152,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/349715044/original.jpg,1765463,Heterochroma berylloides,Heterochroma,Noctuidae
1765464,,,,,153,,,6,http://www.boldsystems.org/pics/BLPAA/18-SRNP-107252-DHJ708339+1683302052.JPG,1765464,Heterochroma singularis,Heterochroma,Noctuidae
1765477,,,,,154,,,26,https://inaturalist-open-data.s3.amazonaws.com/photos/251809836/original.jpeg,1765477,Heterochroma hypatia,Heterochroma,Noctuidae
1765478,,,,,155,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/387266269/original.jpeg,1765478,Heterochroma lineata,Heterochroma,Noctuidae
1765519,,,,,156,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/287341713/original.jpeg,1765519,Eusceptis lelae,Eusceptis,Noctuidae
1765524,,,,,157,,,7,http://www.boldsystems.org/pics/MHAUA/90-srnp-727-dhj312154+1140458118.jpg,1765524,Eusceptis obscura,Eusceptis,Noctuidae
1765683,,,,,158,,,19,https://ecdysis.org/imglib/scan/MISSA_MEM/MEM456/456116_1654291651_lg.jpg,1765683,Phuphena multilinea,Phuphena,Noctuidae
1765693,,,,,159,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/269885511/original.jpeg,1765693,Gorgone fellearis,Gorgone,Erebidae
1765696,,,,,160,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/338605170/original.jpg,1765696,Gorgone augusta,Gorgone,Erebidae
1765907,,,,,161,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/218365722/original.jpg,1765907,Gonuris flaminia,Gonuris,Erebidae
1766222,,,,,162,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/204100795/original.jpeg,1766222,Sanys irrosea,Sanys,Erebidae
1766228,,,,,163,,,6,http://www.boldsystems.org/pics/MHAUF/92-SRNP-3818-DHJ322040+1145315208.jpg,1766228,Sanys capsicata,Sanys,Erebidae
1766358,,,,,164,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/88388098/original.jpeg,1766358,Pseudophisma pritanis,Pseudophisma,Erebidae
1766359,,,,,165,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/61476528/original.jpeg,1766359,Pseudophisma aeolida,Pseudophisma,Erebidae
1766846,,,,,166,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/133206426/original.jpg,1766846,Litoprosopus confligens,Litoprosopus,Erebidae
1766879,,,,,167,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/201246965/original.jpeg,1766879,Coxina ensipalpis,Coxina,Erebidae
1767038,,,,,168,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/256056232/original.jpeg,1767038,Cymatophoropsis heurippa,Cymatophoropsis,Erebidae
1767052,,,,,169,,,669,https://inaturalist-open-data.s3.amazonaws.com/photos/93121703/original.jpg,1767052,Magusa divaricata,Magusa,Noctuidae
1767103,,,,,170,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/28211333/original.jpeg,1767103,Chytonix splendens,Chytonix,Noctuidae
1767117,,,,,171,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/87569626/original.jpeg,1767117,Chytonix mniochroa,Chytonix,Noctuidae
1767123,,,,,172,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/89853030/original.jpeg,1767123,Chytonix elegans,Chytonix,Noctuidae
1767174,,,,,173,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/98673162/original.jpeg,1767174,Radara nealcesalis,Radara,Erebidae
1767433,,,,,174,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/10611910/original.jpeg,1767433,Hydroeciodes azteca,Hydroeciodes,Noctuidae
1767499,,,,,175,,,127,https://inaturalist-open-data.s3.amazonaws.com/photos/252544754/original.jpeg,1767499,Ramphia albizona,Ramphia,Erebidae
1767571,,,,,176,,,385,https://inaturalist-open-data.s3.amazonaws.com/photos/239220548/original.jpg,1767571,Bagisara repanda,Bagisara,Noctuidae
1767575,,,,,177,,,4,http://www.boldsystems.org/pics/BLPEG/14-SRNP-101593-DHJ678610+1407854484.JPG,1767575,Bagisara avangareza,Bagisara,Noctuidae
1767578,,,,,178,,,6,http://www.boldsystems.org/pics/MHAUB/92-srnp-10951-dhj313187+1140458410.jpg,1767578,Bagisara pacifica,Bagisara,Noctuidae
1767583,,,,,179,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/59376380/original.jpg,1767583,Bagisara albicosta,Bagisara,Noctuidae
1767915,,,,,180,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/142327337/original.jpg,1767915,Nicetas panamensis,Nicetas,Erebidae
1768283,,,,,181,,,120,https://inaturalist-open-data.s3.amazonaws.com/photos/336669378/original.jpg,1768283,Latebraria amphipyroides,Latebraria,Erebidae
1768471,,,,,182,,,32,https://bugguide.net/images/cache/1LI/ZCL/1LIZCL7Z6L6ROZ8RZH5RHH5RKHERHHIZAL5RTL8RAL4RHH5RAL6RVL4RLHKRTZSRJZIRYZIR9LRZOZKR9LXZTL6RHH.jpg,1768471,Ephyrodes cacata,Ephyrodes,Erebidae
1768928,,,,,183,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/341038198/original.jpeg,1768928,Cryptochrostis crocea,Cryptochrostis,Erebidae
1768976,,,,,184,,,21,https://inaturalist-open-data.s3.amazonaws.com/photos/135951452/original.jpeg,1768976,Argyrosticta ditissima,Argyrosticta,Noctuidae
1768982,,,,,185,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/215879117/original.jpeg,1768982,Argyrosticta aurifundens,Argyrosticta,Noctuidae
1768990,,,,,186,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/223158372/original.jpeg,1768990,Argyrosticta bellinita,Argyrosticta,Noctuidae
1768996,,,,,187,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/378313635/original.jpeg,1768996,Argyrosticta vauaurea,Argyrosticta,Noctuidae
1769048,,,,,188,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/249735614/original.jpeg,1769048,Janseodes melanospila,Janseodes,Noctuidae
1769834,,,,,189,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/130846855/original.jpeg,1769834,Rivula pusilla,Rivula,Erebidae
1770012,,,,,190,,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/181406883/original.jpg,1770012,Gonodonta clotilda,Gonodonta,Erebidae
1770017,,,,,191,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/192159374/original.jpg,1770017,Gonodonta fulvangula,Gonodonta,Erebidae
1770021,,,,,192,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/184150432/original.jpeg,1770021,Gonodonta indentata,Gonodonta,Erebidae
1770032,,,,,193,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/353764990/original.jpg,1770032,Gonodonta holosericea,Gonodonta,Erebidae
1770038,,,,,194,,,97,https://inaturalist-open-data.s3.amazonaws.com/photos/58995430/original.jpg,1770038,Gonodonta sinaldus,Gonodonta,Erebidae
1770042,,,,,195,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/340584968/original.jpeg,1770042,Gonodonta uxor,Gonodonta,Erebidae
1770044,,,,,196,,,152,https://inaturalist-open-data.s3.amazonaws.com/photos/108238681/original.jpeg,1770044,Gonodonta pyrgo,Gonodonta,Erebidae
1770069,,,,,197,,,46,https://inaturalist-open-data.s3.amazonaws.com/photos/183885787/original.jpg,1770069,Gonodonta sicheas,Gonodonta,Erebidae
1770074,,,,,198,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/174544035/original.jpeg,1770074,Gonodonta lincus,Gonodonta,Erebidae
1770077,,,,,199,,,26,https://ecdysis.org/imglib/scan/MISSA_MEM/MEM375/MEM375469_Gonodonta_bidens_IWF_1542818917_lg.jpg,1770077,Gonodonta bidens,Gonodonta,Erebidae
1770078,,,,,200,,,11,https://ecdysis.org/imglib/scan/MISSA_MEM/MEM375/MEM375471_Gonodonta_immacula_I_1542831260_lg.jpg,1770078,Gonodonta immacula,Gonodonta,Erebidae
1770079,,,,,201,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/243862329/original.jpeg,1770079,Gonodonta mexicana,Gonodonta,Erebidae
1770263,,,,,202,,,52,https://inaturalist-open-data.s3.amazonaws.com/photos/150170013/original.jpeg,1770263,Pyrgion repanda,Pyrgion,Erebidae
1770659,,,,,203,,,633,https://inaturalist-open-data.s3.amazonaws.com/photos/319412181/original.jpg,1770659,Metaponpneumata rogenhoferi,Metaponpneumata,Noctuidae
1771449,,,,,204,,,12,https://ecdysis.org/imglib/scan/MISSA_MEM/MEM38/MEM38766_Cissusa_inconspicua_I_1551204376.jpeg,1771449,Cissusa inconspicua,Cissusa,Erebidae
1771849,,,,,205,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/130992966/original.jpeg,1771849,Hypsoropha adeona,Hypsoropha,Erebidae
1771934,,,,,206,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/31378023/original.jpeg,1771934,Erebostrota stenelea,Erebostrota,Erebidae
1772119,,,,,207,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/102197629/original.jpeg,1772119,Darceta falcata,Darceta,Noctuidae
1772121,,,,,208,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/58749973/original.jpg,1772121,Darceta severa,Darceta,Noctuidae
1772218,,,,,209,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/148457395/original.jpeg,1772218,Epitausa laetabilis,Epitausa,Erebidae
1772235,,,,,210,,,26,https://inaturalist-open-data.s3.amazonaws.com/photos/187578868/original.jpg,1772235,Epitausa dilina,Epitausa,Erebidae
1773736,,,,,211,,,21,https://inaturalist-open-data.s3.amazonaws.com/photos/190839673/original.jpg,1773736,Ferenta stolliana,Ferenta,Erebidae
1773994,,,,,212,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/32168249/original.jpg,1773994,Chalcoecia patricia,Chalcoecia,Noctuidae
1773996,,,,,213,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/51958366/original.jpg,1773996,Chalcoecia gloria,Chalcoecia,Noctuidae
1773997,,,,,214,,,5,http://www.boldsystems.org/pics/BLPEG/14-SRNP-101598-DHJ678615+1407854484.JPG,1773997,Chalcoecia emessa,Chalcoecia,Noctuidae
1773999,,,,,215,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/254623090/original.jpeg,1773999,Coenobela joha,Coenobela,Erebidae
1774000,,,,,216,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/308287850/original.jpeg,1774000,Coenobela paucula,Coenobela,Erebidae
1774356,,,,,217,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/323732402/original.jpeg,1774356,Heterodelta nea,Heterodelta,Noctuidae
1774361,,,,,218,,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/83476867/original.jpeg,1774361,Calyptis idonea,Calyptis,Erebidae
1774362,,,,,219,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/199532660/original.jpeg,1774362,Calyptis semicuprea,Calyptis,Erebidae
1774431,,,,,220,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/97895321/original.jpeg,1774431,Eustrotia ora,Eustrotia,Noctuidae
1774929,,,,,221,,,91,http://www.boldsystems.org/pics/BLPDF/18-SRNP-106773-DHJ707860+1683302948.JPG,1774929,Gonodes liquida,Gonodes,Noctuidae
1774931,,,,,222,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/87666373/original.jpeg,1774931,Gonodes obliqua,Gonodes,Noctuidae
1774934,,,,,223,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/98515501/original.jpeg,1774934,Gonodes echion,Gonodes,Noctuidae
