gbif_name,gbif_key,fieldguide_id,cover_image_url,antenna_id,inat_id,category_map_index,common_name_en,,genus,family,training_images_count,example_occurrence_image_url
,1774931,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/87666373/original.jpeg
,1774934,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/98515501/original.jpeg
,1775295,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/347584579/original.jpeg
Ascalapha odorata,1775796,,,,,225,,,Ascalapha,Erebidae,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/206852349/original.jpg
,1776511,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/107658035/original.jpeg
,1776512,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/181539231/original.jpeg
,1776520,,,,,#N/A,,,,,15,http://www.boldsystems.org/pics/LNAUY/CCDB-33589-G02+1580230440.jpg
,1776522,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/100538335/original.jpeg
,1776584,,,,,#N/A,,,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/163903390/original.jpg
,1776870,,,,,#N/A,,,,,9,http://www.boldsystems.org/pics/BLPAA/18-SRNP-107659-DHJ708746+1683641354.JPG
,1776890,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/309501512/original.jpeg
,1776959,,,,,#N/A,,,,,33,https://inaturalist-open-data.s3.amazonaws.com/photos/119899658/original.jpg
,1776970,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/50439946/original.jpg
,1777093,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/12860848/original.jpg
,1777149,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/359314828/original.jpg
,1777179,,,,,#N/A,,,,,101,https://ecdysis.org/imglib/scan/DMNS_Ento/ZE106/ZE106190-dorsal_1545235989_lg.jpg
,1777431,,,,,#N/A,,,,,4,https://ecdysis.org/imglib/scan/MISSA_MEM/MEM305/MEM305464_Eutelia_chrysotermin_1554303934_lg.jpg
,1777462,,,,,#N/A,,,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/98494597/original.jpeg
,1777463,,,,,#N/A,,,,,64,https://inaturalist-open-data.s3.amazonaws.com/photos/304287382/original.jpeg
,1777475,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/190226184/original.jpeg
,1777484,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/302981248/original.jpeg
,1777551,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/149099149/original.jpeg
,1777684,,,,,#N/A,,,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/159974454/original.jpeg
,1777708,,,,,#N/A,,,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/180039938/original.jpeg
Macrodes columbalis,1777720,,,,,246,,,Macrodes,Erebidae,13,https://inaturalist-open-data.s3.amazonaws.com/photos/247036142/original.jpeg
Macrodes cynara,1777723,,,,,247,,,Macrodes,Erebidae,29,https://inaturalist-open-data.s3.amazonaws.com/photos/230093800/original.jpeg
,1777727,,,,,#N/A,,,,,205,https://inaturalist-open-data.s3.amazonaws.com/photos/231712544/original.jpg
,1777737,,,,,#N/A,,,,,88,https://inaturalist-open-data.s3.amazonaws.com/photos/322216837/original.jpg
,1777755,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/255781550/original.jpeg
,1777928,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/63458587/original.jpeg
,1777942,,,,,#N/A,,,,,676,https://inaturalist-open-data.s3.amazonaws.com/photos/2168246/original.JPG
,1778237,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/98519913/original.jpeg
,1779303,,,,,#N/A,,,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/279930627/original.jpeg
,1779740,,,,,#N/A,,,,,91,https://inaturalist-open-data.s3.amazonaws.com/photos/87058638/original.jpeg
,1780066,,,,,#N/A,,,,,29,https://inaturalist-open-data.s3.amazonaws.com/photos/93572724/original.jpg
,1780163,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/163650116/original.jpeg
,1780309,,,,,#N/A,,,,,697,https://inaturalist-open-data.s3.amazonaws.com/photos/310587027/original.jpg
,1780319,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/96903871/original.jpeg
,1780346,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/397878666/original.jpeg
,1780348,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/306075276/original.jpeg
,1780350,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/84989207/original.jpeg
,1780362,,,,,#N/A,,,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/350182876/original.jpeg
,1780365,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/306387915/original.jpeg
,1780379,,,,,#N/A,,,,,12,http://www.boldsystems.org/pics/BLPAA/18-SRNP-107247-DHJ708334+1683302052.JPG
,1780383,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/43517420/original.jpeg
,1780389,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/202150341/original.jpg
,1780390,,,,,#N/A,,,,,118,https://inaturalist-open-data.s3.amazonaws.com/photos/172420111/original.jpg
Elaphria trolia,1780393,,,,,269,,,Elaphria,Noctuidae,134,http://www.boldsystems.org/pics/BLPAG/06-SRNP-105852_DHJ605852+1201560780.jpg
,1780397,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/300826318/original.jpg
,1780403,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/347346289/original.jpg
,1780404,,,,,#N/A,,,,,7,http://www.boldsystems.org/pics/BLPEF/14-SRNP-106044-DHJ683061+1468513412.JPG
,1780407,,,,,#N/A,,,,,65,https://inaturalist-open-data.s3.amazonaws.com/photos/247304414/original.jpeg
,1780437,,,,,#N/A,,,,,699,https://bugguide.net/images/cache/MRT/Z0R/MRTZ0RDZ6R6LMZAL3LAL3LBLQZVLERKH0ZCLSZQHERLH0ZRH0ZCLIZOL0ZCLERJZ7RTZZZ3Z0RPLXRTZQR6LRZDLPRVL.jpg
,1780440,,,,,#N/A,,,,,112,https://inaturalist-open-data.s3.amazonaws.com/photos/112011718/original.jpeg
,1780446,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/66798238/original.jpg
,1780461,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/BLPAA/19-SRNP-100518-DHJ709677+1683641836.JPG
,1780505,,,,,#N/A,,,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/72808278/original.jpeg
,1780596,,,,,#N/A,,,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/21401544/original.jpeg
,1780618,,,,,#N/A,,,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/84358261/original.jpg
,1780646,,,,,#N/A,,,,,656,https://inaturalist-open-data.s3.amazonaws.com/photos/9671072/original.jpeg
,1780654,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/51921669/original.jpg
,1780657,,,,,#N/A,,,,,7,http://www.boldsystems.org/pics/MHAUC/01-srnp-10014-dhj320333+1140446176.jpg
,1780673,,,,,#N/A,,,,,6,https://ecdysis.org/imglib/scan/MISSA_MEM/MEM305/MEM305418_Paectes_nana_IWF_1554303716_lg.jpg
Paectes fovifera,1780678,,,,,285,,,Paectes,Euteliidae,6,https://inaturalist-open-data.s3.amazonaws.com/photos/31992076/original.jpeg
,1781029,,,,,#N/A,,,,,337,https://bugguide.net/images/cache/90R/0E0/90R0E0L080ORHQ9R3KDR0QORIQFRQQS0G0DQYKTRQQK060K0N0TR0QOR7QJRSQCRIQVRFKVRFKBR7QDRW0S090R07Q.jpg
,1781124,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/99228936/original.jpeg
,1781140,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/296891062/original.jpeg
,1781420,,,,,#N/A,,,,,697,https://inaturalist-open-data.s3.amazonaws.com/photos/239604380/original.jpeg
,1781489,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/179453709/original.jpeg
,1781817,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/83003985/original.jpeg
,1781940,,,,,#N/A,,,,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/347707882/original.jpeg
,1782152,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/351110820/original.jpeg
,1782420,,,,,#N/A,,,,,58,https://inaturalist-open-data.s3.amazonaws.com/photos/330309438/original.jpg
,1782424,,,,,#N/A,,,,,121,https://inaturalist-open-data.s3.amazonaws.com/photos/316390412/original.jpg
,1783341,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/155457087/original.jpeg
,1783805,,,,,#N/A,,,,,14,http://www.boldsystems.org/pics/MHMYK/15-SRNP-100994-DHJ684172+1468513882.JPG
,1784250,,,,,#N/A,,,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/156576518/original.jpeg
,1784450,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/154818637/original.jpg
,1784736,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/27542654/original.jpg
,1784737,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/346811981/original.jpg
,1784738,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/305978050/original.jpeg
,1784752,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/328766673/original.jpg
,1784757,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/188345094/original.jpeg
Anomis luridula,1784957,,,,,305,,,Anomis,Erebidae,173,http://www.boldsystems.org/pics/MHMYH/09-SRNP-41825-DHJ522388+1281962388.jpg
,1784959,,,,,#N/A,,,,,110,https://inaturalist-open-data.s3.amazonaws.com/photos/54948444/original.jpg
,1785024,,,,,#N/A,,,,,122,https://inaturalist-open-data.s3.amazonaws.com/photos/156600426/original.jpg
,1785096,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/314212299/original.jpg
,1785168,,,,,#N/A,,,,,677,https://inaturalist-open-data.s3.amazonaws.com/photos/243458997/original.jpeg
,1785254,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/263261412/original.jpg
,1785331,,,,,#N/A,,,,,574,https://inaturalist-open-data.s3.amazonaws.com/photos/31153592/original.jpeg
,1785440,,,,,#N/A,,,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/59300778/original.jpg
,1785457,,,,,#N/A,,,,,29,https://inaturalist-open-data.s3.amazonaws.com/photos/15585831/original.jpeg
,1786038,,,,,#N/A,,,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/378548433/original.jpeg
,1786047,,,,,#N/A,,,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/133205162/original.jpg
,1786214,,,,,#N/A,,,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/152353270/original.jpeg
Hemeroblemma acron,1786217,,,,,317,,,Hemeroblemma,Erebidae,41,https://inaturalist-open-data.s3.amazonaws.com/photos/114858321/original.jpg
,1786219,,,,,#N/A,,,,,106,https://inaturalist-open-data.s3.amazonaws.com/photos/113245983/original.jpeg
Hemeroblemma scolopacea,1786220,,,,,319,,,Hemeroblemma,Erebidae,7,https://inaturalist-open-data.s3.amazonaws.com/photos/62728794/original.jpg
,1786230,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/298487959/original.jpg
Hemeroblemma ochrolinea,1786242,,,,,321,,,Hemeroblemma,Erebidae,11,https://inaturalist-open-data.s3.amazonaws.com/photos/123795949/original.jpeg
,1786247,,,,,#N/A,,,,,126,https://inaturalist-open-data.s3.amazonaws.com/photos/331604876/original.jpeg
,1786250,,,,,#N/A,,,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/76563059/original.jpg
,1786264,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/335580561/original.jpg
,1787397,,,,,#N/A,,,,,32,https://inaturalist-open-data.s3.amazonaws.com/photos/160892439/original.jpeg
Gigia obliqua,1787426,,,,,326,,,Gigia,Erebidae,8,https://inaturalist-open-data.s3.amazonaws.com/photos/112244048/original.jpeg
,1787430,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/260229919/original.jpeg
Perasia helvina,1787453,,,,,328,,,Perasia,Erebidae,29,https://inaturalist-open-data.s3.amazonaws.com/photos/57735451/original.jpeg
,1787464,,,,,#N/A,,,,,41,https://inaturalist-open-data.s3.amazonaws.com/photos/13601800/original.jpeg
,1787491,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/13128988/original.jpg
,1788041,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/33520818/original.jpeg
,1788294,,,,,#N/A,,,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/376121860/original.jpeg
,1788318,,,,,#N/A,,,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/208898821/original.jpg
,1788342,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/99440542/original.jpeg
,1788345,,,,,#N/A,,,,,7,https://live.staticflickr.com/65535/49837569697_2a8500e621_b.jpg
Letis iphianasse,1788370,,,,,336,,,Letis,Erebidae,27,https://inaturalist-open-data.s3.amazonaws.com/photos/307993313/original.jpg
,1788534,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/61657195/original.jpg
,1788667,,,,,#N/A,,,,,5,http://www.boldsystems.org/pics/BLPAA/19-SRNP-103570-DHJ712729+1683644178.JPG
,1788677,,,,,#N/A,,,,,43,https://inaturalist-open-data.s3.amazonaws.com/photos/7317336/original.jpg
,1788791,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/100538497/original.jpeg
,1788793,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/4895471/original.jpeg
Tarista albiapicalis,1788795,,,,,342,,,Tarista,Erebidae,9,https://inaturalist-open-data.s3.amazonaws.com/photos/112774208/original.jpeg
,1788870,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/240705923/original.jpeg
,1788879,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/347080268/original.jpeg
,1789023,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/178037152/original.jpeg
Parachaea macaria,1789112,,,,,346,,,Parachaea,Erebidae,5,https://inaturalist-open-data.s3.amazonaws.com/photos/46729397/original.jpg
,1789537,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/42164688/original.jpeg
,1789820,,,,,#N/A,,,,,37,https://inaturalist-open-data.s3.amazonaws.com/photos/308289783/original.jpeg
,1790244,,,,,#N/A,,,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/206419436/original.jpg
Melipotis fasciolaris,1790246,,,,,350,,,Melipotis,Erebidae,538,https://inaturalist-open-data.s3.amazonaws.com/photos/163784195/original.jpg
,1790248,,,,,#N/A,,,,,319,https://inaturalist-open-data.s3.amazonaws.com/photos/30335123/original.jpeg
,1790257,,,,,#N/A,,,,,671,https://inaturalist-open-data.s3.amazonaws.com/photos/157613201/original.jpg
,1790276,,,,,#N/A,,,,,33,https://inaturalist-open-data.s3.amazonaws.com/photos/13055862/original.jpg
,1790281,,,,,#N/A,,,,,64,https://ecdysis.org/imglib/scan/CSU_CSUC/CSU_ENT1169/CSU_ENT1169321_1-2_1630085660_lg.jpg
Melipotis perpendicularis,1790287,,,,,355,,,Melipotis,Erebidae,428,https://inaturalist-open-data.s3.amazonaws.com/photos/210690517/original.jpeg
,1790308,,,,,#N/A,,,,,134,https://inaturalist-open-data.s3.amazonaws.com/photos/118180506/original.jpg
,1790420,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/73272660/original.jpg
,1790423,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/51604918/original.jpg
,1790425,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/149775772/original.jpeg
,1790706,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/331877938/original.jpg
,1790742,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/300324847/original.jpg
,1790746,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/98296467/original.jpeg
,1790785,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/32460841/original.jpg
Isogona natatrix,1790943,,,,,364,,,Isogona,Erebidae,18,https://inaturalist-open-data.s3.amazonaws.com/photos/2619615/original.jpg
Periphrage barbatula,1791018,,,,,365,,,Periphrage,Erebidae,5,https://inaturalist-open-data.s3.amazonaws.com/photos/7436103/original.jpg
,1791106,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/28079097/original.jpeg
,1791114,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/395993398/original.jpeg
,1791319,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/101814904/original.jpeg
,1791325,,,,,#N/A,,,,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/113770474/original.jpeg
,1791331,,,,,#N/A,,,,,71,https://inaturalist-open-data.s3.amazonaws.com/photos/63073458/original.jpg
,1791336,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/144259845/original.jpeg
,1791351,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/190777513/original.jpeg
Oraesia nobilis,1791709,,,,,373,,,Oraesia,Erebidae,9,https://inaturalist-open-data.s3.amazonaws.com/photos/262761128/original.jpg
,1791801,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/343597132/original.jpeg
Hemicephalis alesa,1791802,,,,,375,,,Hemicephalis,Erebidae,11,https://inaturalist-open-data.s3.amazonaws.com/photos/13128948/original.jpg
,1791803,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/204892067/original.jpeg
,1791804,,,,,#N/A,,,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/52760630/original.jpg
,1791806,,,,,#N/A,,,,,10,http://www.boldsystems.org/pics/MHAUB/94-srnp-3516-dhj315394+1140459066.jpg
,1791807,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/334447582/original.jpg
,1791862,,,,,#N/A,,,,,258,https://inaturalist-open-data.s3.amazonaws.com/photos/321192416/original.jpg
,1791870,,,,,#N/A,,,,,38,https://inaturalist-open-data.s3.amazonaws.com/photos/387503306/original.jpg
,1792659,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/32460858/original.jpg
,1792762,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/270662719/original.jpeg
Celiptera levina,1792827,,,,,384,,,Celiptera,Erebidae,33,https://inaturalist-open-data.s3.amazonaws.com/photos/244468762/original.jpeg
,1793043,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/98501475/original.jpeg
,1793499,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/109422303/original.jpeg
,1793681,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/256333549/original.jpeg
,1793912,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/353828458/original.jpg
,1794238,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/62868159/original.jpeg
,1794376,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/MHAUA/91-srnp-27-dhj314425+1140458260.jpg
,1794379,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/98519138/original.jpeg
,1794621,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/341910455/original.jpeg
,1794636,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/106006686/original.jpeg
,1794637,,,,,#N/A,,,,,24,https://inaturalist-open-data.s3.amazonaws.com/photos/54426876/original.jpg
,1794639,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/170543673/original.jpg
,1794642,,,,,#N/A,,,,,24,https://inaturalist-open-data.s3.amazonaws.com/photos/98194188/original.jpeg
,1794646,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/158957337/original.jpeg
,1794650,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/322871485/original.jpeg
,1794653,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/71642684/original.jpeg
,1794671,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/225881972/original.jpeg
,1794687,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/MHAUB/97-srnp-388-dhj315366+1140463120.jpg
,1794689,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/361016211/original.jpg
,1794690,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/369363193/original.jpeg
,1794694,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/7196509/original.jpg
,1794697,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/103360863/original.jpeg
,1794702,,,,,#N/A,,,,,6,https://ecdysis.org/imglib/scan/MISSA_MEM/MEM375/MEM375988_Antiblemma_borrega_I_1553283647_lg.jpg
,1794704,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/330673622/original.jpeg
,1794717,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/353470176/original.jpeg
Antiblemma fuscireticulata,1794721,,,,,409,,,Antiblemma,Erebidae,95,http://www.boldsystems.org/pics/MHMYP/11-SRNP-71655-DHJ554123+1343250546.jpg
,1794723,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/293894362/original.jpeg
,1794726,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/33277283/original.jpeg
